"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"230","RT @SEAI_ie: We will be appointing 3 x Senior Energy Modelling Experts to develop analytical outputs to inform and drive essential climate…",FALSE,0,NA,2021-04-03 10:49:35,FALSE,NA,"1378298629832634369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TomEHalpin",1,TRUE,FALSE,NA,NA
"231","Launched by Peter Heffernan in @plocan Great to see these awarded. Congrats to awardees. Lovely tribute to Eoin Swe… https://t.co/13BbqEkamo",FALSE,4,NA,2021-04-03 10:35:14,TRUE,NA,"1378295017798836231",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaREIcentre",1,FALSE,FALSE,NA,NA
"232","We're hiring for a Programme Manager – Internal Audit and Risk. The successful candidate will oversee and co-ordina… https://t.co/nvqQ25noyY",FALSE,0,NA,2021-04-03 10:19:01,TRUE,NA,"1378290936900431876",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",0,FALSE,FALSE,NA,NA
"233","RT @SEAI_ie: Climate SOS is an adventure storybook that follows four kids (and one dog) who are focused on exploring sustainable energy and…",FALSE,0,NA,2021-04-03 09:59:01,FALSE,NA,"1378285903744004096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ldrscke",17,TRUE,FALSE,NA,NA
"234","RT @SEAI_ie: Climate SOS is an adventure storybook that follows four kids (and one dog) who are focused on exploring sustainable energy and…",FALSE,0,NA,2021-04-03 09:20:41,FALSE,NA,"1378276257155137539",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mairenid",17,TRUE,FALSE,NA,NA
"235","@SEAI_ie How much is this risible sponsored ad costing the exchequer?",FALSE,1,"SEAI_ie",2021-04-03 05:42:12,FALSE,"1364981152080146434","1378221273340338176","377404515","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EgoEire",0,FALSE,FALSE,NA,NA
"236","RT @SEAI_ie: We have just added a new Energy Hub to our website. Here wou will be able to explore the best of our energy content in one pla…",FALSE,0,NA,2021-04-02 21:12:10,FALSE,NA,"1378092918511132676",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IrockBreakdown",7,TRUE,FALSE,NA,NA
"237","RT @SEAI_ie: We have just added a new Energy Hub to our website. Here wou will be able to explore the best of our energy content in one pla…",FALSE,0,NA,2021-04-02 20:46:28,FALSE,NA,"1378086454224642054",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClaneEnergy",7,TRUE,FALSE,NA,NA
"238","Some electric cars soon won’t qualify for SEAI grants, while the incentive for plug-in hybrids is to be cut in half… https://t.co/vhq6k33Ete",FALSE,0,NA,2021-04-02 20:01:55,TRUE,NA,"1378075238869635073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdamMaguire",0,FALSE,FALSE,NA,NA
"239","RT @SEAI_ie: We're delighted to announce that more than 500 Communities are now part of SEAI’s Sustainable Energy Community Network. Learn…",FALSE,0,NA,2021-04-02 18:01:32,FALSE,NA,"1378044944783380481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gloria_callinan",1,TRUE,FALSE,NA,NA
"240","RT @SEAI_ie: Ireland's leading business to business sustainable event, the SEAI Energy Show is back! Join us for a virtual 2 Day event on W…",FALSE,0,NA,2021-04-02 17:07:33,FALSE,NA,"1378031360200355841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Smart_Limerick",3,TRUE,FALSE,NA,NA
"241","Eoin would be delighted to be remembered in this way 
@tonyoceanork @SEAI_ie @MaREIcentre https://t.co/eDCowWFUVK",FALSE,10,NA,2021-04-02 16:46:18,FALSE,NA,"1378026014396272651",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Marineireland",1,FALSE,FALSE,NA,NA
"242","We're delighted to announce that more than 500 Communities are now part of SEAI’s Sustainable Energy Community Netw… https://t.co/HMalv3cgpC",FALSE,3,NA,2021-04-02 16:16:11,TRUE,NA,"1378018432436830210",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",1,FALSE,FALSE,NA,NA
"243","Three SuperValu &amp; one success story 🙋‍♂️. When local communities team up with the Sustainable Authority of Ireland… https://t.co/vgfxgz80kp",FALSE,2,NA,2021-04-02 16:11:58,TRUE,NA,"1378017373551276034",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sustineo_IE",0,FALSE,FALSE,NA,NA
"244","RT @SEAI_ie: We have just added a new Energy Hub to our website. Here wou will be able to explore the best of our energy content in one pla…",FALSE,0,NA,2021-04-02 15:55:32,FALSE,NA,"1378013234729512971",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PadraicFogarty",7,TRUE,FALSE,NA,NA
"245","RT @LaoisBusinesses: You might find this interesting;

@EnergyInIreland
@SEAI_ie 
@ESBNetworks 
@ESBGroup 
@MiseAnja 
@CAugustenborg 
@Rick…",FALSE,0,NA,2021-04-02 15:27:06,FALSE,NA,"1378006080308019206",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","digiprintsie",10,TRUE,FALSE,NA,NA
"246","RT @LaoisBusinesses: You might find this interesting;

@EnergyInIreland
@SEAI_ie 
@ESBNetworks 
@ESBGroup 
@MiseAnja 
@CAugustenborg 
@Rick…",FALSE,0,NA,2021-04-02 15:24:41,FALSE,NA,"1378005474814099463",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_StudyCentre",10,TRUE,FALSE,NA,NA
"247","RT @LaoisBusinesses: You might find this interesting;

@EnergyInIreland
@SEAI_ie 
@ESBNetworks 
@ESBGroup 
@MiseAnja 
@CAugustenborg 
@Rick…",FALSE,0,NA,2021-04-02 15:18:34,FALSE,NA,"1378003933491253257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaplesCreche",10,TRUE,FALSE,NA,NA
"248","RT @LaoisBusinesses: You might find this interesting;

@EnergyInIreland
@SEAI_ie 
@ESBNetworks 
@ESBGroup 
@MiseAnja 
@CAugustenborg 
@Rick…",FALSE,0,NA,2021-04-02 15:18:00,FALSE,NA,"1378003789039464453",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ken_woodworking",10,TRUE,FALSE,NA,NA
"249","great work by @derryo @MemKeogh and the team at @enercooptipp at the launch of their Community Energy Plan, funded… https://t.co/7rzzyaZEoF",FALSE,2,NA,2021-04-02 15:12:03,TRUE,NA,"1378002293505789959",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GearoidFitzG",0,FALSE,FALSE,NA,NA
"250","@LaoisBusinesses @EnergyInIreland @SEAI_ie @ESBNetworks @ESBGroup @MiseAnja @CAugustenborg @RickyWhelan @foeireland… https://t.co/rV7YZn0iEA",FALSE,1,"LaoisBusinesses",2021-04-02 15:11:20,TRUE,"1377966843063902211","1378002112571924482","311915512","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MartleysCoaches",0,FALSE,FALSE,NA,NA
"251","RT @LaoisBusinesses: You might find this interesting;

@EnergyInIreland
@SEAI_ie 
@ESBNetworks 
@ESBGroup 
@MiseAnja 
@CAugustenborg 
@Rick…",FALSE,0,NA,2021-04-02 15:10:59,FALSE,NA,"1378002023438778376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MartleysCoaches",10,TRUE,FALSE,NA,NA
"252","RT @LaoisBusinesses: You might find this interesting;

@EnergyInIreland
@SEAI_ie 
@ESBNetworks 
@ESBGroup 
@MiseAnja 
@CAugustenborg 
@Rick…",FALSE,0,NA,2021-04-02 15:09:52,FALSE,NA,"1378001745603923976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OfficeBoxLaois",10,TRUE,FALSE,NA,NA
"253","RT @SEAI_ie: We have just added a new Energy Hub to our website. Here wou will be able to explore the best of our energy content in one pla…",FALSE,0,NA,2021-04-02 14:43:37,FALSE,NA,"1377995136387448838",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WoodFuelQA",7,TRUE,FALSE,NA,NA
"254","RT @SEAI_ie: We have just added a new Energy Hub to our website. Here wou will be able to explore the best of our energy content in one pla…",FALSE,0,NA,2021-04-02 14:41:03,FALSE,NA,"1377994494000435200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","farmbiogas",7,TRUE,FALSE,NA,NA
"255","RT @SEAI_ie: We have just added a new Energy Hub to our website. Here wou will be able to explore the best of our energy content in one pla…",FALSE,0,NA,2021-04-02 14:40:36,FALSE,NA,"1377994377449115654",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IrishBioenergy",7,TRUE,FALSE,NA,NA
"256","RT @SEAI_ie: We have just added a new Energy Hub to our website. Here wou will be able to explore the best of our energy content in one pla…",FALSE,0,NA,2021-04-02 14:40:06,FALSE,NA,"1377994254547619840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NoelGavigan",7,TRUE,FALSE,NA,NA
"257","We have just added a new Energy Hub to our website. Here wou will be able to explore the best of our energy content… https://t.co/Us6FyiNRhp",FALSE,14,NA,2021-04-02 14:28:01,TRUE,NA,"1377991213819699210",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",7,FALSE,FALSE,NA,NA
"258","RT @LaoisBusinesses: You might find this interesting;

@EnergyInIreland
@SEAI_ie 
@ESBNetworks 
@ESBGroup 
@MiseAnja 
@CAugustenborg 
@Rick…",FALSE,0,NA,2021-04-02 13:22:36,FALSE,NA,"1377974751260467203",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PortlaoiseLogis",10,TRUE,FALSE,NA,NA
"259","We will be appointing 3 x Senior Energy Modelling Experts to develop analytical outputs to inform and drive essenti… https://t.co/Md6U4jt5Hf",FALSE,3,NA,2021-04-02 12:56:04,TRUE,NA,"1377968072682790914",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",1,FALSE,FALSE,NA,NA
"260","RT @LaoisBusinesses: You might find this interesting;

@EnergyInIreland
@SEAI_ie 
@ESBNetworks 
@ESBGroup 
@MiseAnja 
@CAugustenborg 
@Rick…",FALSE,0,NA,2021-04-02 12:51:51,FALSE,NA,"1377967011037331461",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Charleens_Art",10,TRUE,FALSE,NA,NA
"261","You might find this interesting;

@EnergyInIreland
@SEAI_ie 
@ESBNetworks 
@ESBGroup 
@MiseAnja 
@CAugustenborg… https://t.co/p7HpfqPK7P",FALSE,13,NA,2021-04-02 12:51:11,TRUE,NA,"1377966843063902211",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaoisBusinesses",10,FALSE,FALSE,NA,NA
"262","@SEAI_ie more like climate SUS! https://t.co/qRKpDm9Way",FALSE,2,"SEAI_ie",2021-04-02 11:54:02,FALSE,"1375044301781078019","1377952461009383429","377404515","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zanacks2",0,FALSE,FALSE,NA,NA
"263","@jfjohnston @LNBDublin Comprehensive, independent reading https://t.co/Ib3PozfGVY",FALSE,0,"jfjohnston",2021-04-02 11:53:20,FALSE,"1377940047048142852","1377952285226110977","159445894","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MartinJHowley",0,FALSE,FALSE,NA,NA
"264","https://t.co/cDV6aQXWy2 #SME Small companies are being urged to avail of GreenStart and GreenPlus vouchers, hosted… https://t.co/PhIHjgyuhQ",FALSE,1,NA,2021-04-02 10:34:47,TRUE,NA,"1377932518159233027",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JoeDermody",0,FALSE,FALSE,NA,NA
"265",".@Dept_ECC is currently consulting on the redesign of the Energy Efficiency Obligation Scheme. They are hosting an… https://t.co/QLnCWn0Uvl",FALSE,4,NA,2021-04-02 10:24:01,TRUE,NA,"1377929805690253313",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",1,FALSE,FALSE,NA,NA
"266","RT @SEAI_ie: Ireland's leading business to business sustainable event, the SEAI Energy Show is back! Join us for a virtual 2 Day event on W…",FALSE,0,NA,2021-04-02 10:15:09,FALSE,NA,"1377927576170168321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","conormolloy",3,TRUE,FALSE,NA,NA
"267","The #EXEED Grant is now open for 2021 with Government funding of €14 million available for businesses. The scheme i… https://t.co/qcoQPh3fGd",FALSE,0,NA,2021-04-02 10:00:32,TRUE,NA,"1377923898281431040",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",0,FALSE,FALSE,NA,NA
"268","RT @the_iPHA: A recent episode of the @SEAI_ie's podcast explained ""The difference a home energy upgrade makes""
Homeowner Francis Clauson s…",FALSE,0,NA,2021-04-02 09:35:18,FALSE,NA,"1377917545764814849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jafgaqt",3,TRUE,FALSE,NA,NA
"269","RT @SEAI_ie: Ireland's leading business to business sustainable event, the SEAI Energy Show is back! Join us for a virtual 2 Day event on W…",FALSE,0,NA,2021-04-02 09:25:22,FALSE,NA,"1377915046609707010",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GKineticEnergy",3,TRUE,FALSE,NA,NA
"270","@Darkunn @teslaownersirl Yes that’s right re the VRT. Announcement last few days is cars with list price &gt;€60,000 w… https://t.co/1vvEz76pVa",FALSE,1,"Darkunn",2021-04-02 09:24:24,TRUE,"1377914325168447489","1377914802920640514","116443638","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScottMckinlay8",0,FALSE,FALSE,NA,NA
"271","RT @ScottMckinlay8: @teslaownersirl a look back on the price changes of #teslamodel3 since the 2021 budget.  
With the removal of the SEAI…",FALSE,0,NA,2021-04-02 09:23:17,FALSE,NA,"1377914524838297604",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elonfantommy",2,TRUE,FALSE,NA,NA
"272","@ScottMckinlay8 @teslaownersirl I thought they had changed the VRT 5000€ relief of the 14% to just 7% VRT instead,… https://t.co/owVOdK9Raw",FALSE,0,"ScottMckinlay8",2021-04-02 09:22:30,TRUE,"1377905511752929285","1377914325168447489","1053701294500782080","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Darkunn",0,FALSE,FALSE,NA,NA
"273","Ireland's leading business to business sustainable event, the SEAI Energy Show is back! Join us for a virtual 2 Day… https://t.co/DRnHjLt2wp",FALSE,7,NA,2021-04-02 09:20:01,TRUE,NA,"1377913703048306691",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",3,FALSE,FALSE,NA,NA
"274","RT @ScottMckinlay8: @teslaownersirl a look back on the price changes of #teslamodel3 since the 2021 budget.  
With the removal of the SEAI…",FALSE,0,NA,2021-04-02 09:09:06,FALSE,NA,"1377910953329704960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teslaownersirl",2,TRUE,FALSE,NA,NA
"275","@teslaownersirl a look back on the price changes of #teslamodel3 since the 2021 budget.  
With the removal of the S… https://t.co/pRryhPdofF",FALSE,4,"teslaownersirl",2021-04-02 08:47:28,TRUE,NA,"1377905511752929285","965535618028789761","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ScottMckinlay8",2,FALSE,FALSE,NA,NA
"276","RT @SEAI_ie: Climate SOS is an adventure storybook that follows four kids (and one dog) who are focused on exploring sustainable energy and…",FALSE,0,NA,2021-04-02 08:47:24,FALSE,NA,"1377905494275276800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaraBourke61",17,TRUE,FALSE,NA,NA
"277","RT @SEAI_ie: Ireland's leading business to business sustainable event, the SEAI Energy Show is back! Join us for a free Virtual 2 Day Event…",FALSE,0,NA,2021-04-02 08:38:03,FALSE,NA,"1377903140117303299",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cooney_emer",6,TRUE,FALSE,NA,NA
"278","RT @the_iPHA: A recent episode of the @SEAI_ie's podcast explained ""The difference a home energy upgrade makes""
Homeowner Francis Clauson s…",FALSE,0,NA,2021-04-02 07:40:25,FALSE,NA,"1377888636616597508",NA,"<a href=""http://www.twitpane.com"" rel=""nofollow"">TwitPane for Android</a>","ka_bextu",3,TRUE,FALSE,NA,NA
"279","A recent episode of the @SEAI_ie's podcast explained ""The difference a home energy upgrade makes""
Homeowner Francis… https://t.co/S6KA3ApQrE",FALSE,3,NA,2021-04-02 07:01:08,TRUE,NA,"1377878751833374722",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","the_iPHA",3,FALSE,FALSE,NA,NA
"280","The Super Energy Activists Ireland are four kids (and one dog) who are finding out about sustainable energy and pro… https://t.co/z6JcCkX3Ej",FALSE,1,NA,2021-04-02 04:18:04,TRUE,NA,"1377837714985398272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JPAConnect",0,FALSE,FALSE,NA,NA
"281","RT @SEAI_ie: We're hiring for a Programme Manager - Energy Statistics. This position will play a key role in the Data and Insights Departme…",FALSE,0,NA,2021-04-02 04:05:29,FALSE,NA,"1377834546104795140",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","james_glynn",8,TRUE,FALSE,NA,NA
"282","RT @Dept_ECC: Register now for the @SEAI_ie Energy Show to hear from leading energy experts and see what's new in sustainability. Minister…",FALSE,0,NA,2021-04-01 22:36:32,FALSE,NA,"1377751763827179527",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WaterfordGreens",2,TRUE,FALSE,NA,NA
"283","RT @HorizonEuropeIE: Full recording of Irish Launch of Horizon Europe on our site with all materials https://t.co/z7ftGLG1nj or opt for the…",FALSE,0,NA,2021-04-01 21:50:35,FALSE,NA,"1377740199371943940",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","clessidra965",18,TRUE,FALSE,NA,NA
"284","@Brianc31909346 @glutenfreeMark According to the most recent stats from the SEAI, there are about 27,000 on the roa… https://t.co/m5pq8lgeA0",FALSE,1,"Brianc31909346",2021-04-01 20:06:09,TRUE,"1377712027976790019","1377713916466364424","1139921609719001089","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GerHerbert1",0,FALSE,FALSE,NA,NA
"285","This Webinar on 8th of April is open to all interested in sustainability and community energy, particularly relevan… https://t.co/UbRXivYZBx",FALSE,0,NA,2021-04-01 19:00:28,TRUE,NA,"1377697387091783683",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","BallyhouraDev",0,FALSE,FALSE,NA,NA
"286","RT @HorizonEuropeIE: Full recording of Irish Launch of Horizon Europe on our site with all materials https://t.co/z7ftGLG1nj or opt for the…",FALSE,0,NA,2021-04-01 18:54:31,FALSE,NA,"1377695892577386500",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JMMBrowne",18,TRUE,FALSE,NA,NA
"287","RT @SEAI_ie: Ireland's leading business to business sustainable event, the SEAI Energy Show is back! Join us for a virtual 2 Day event on W…",FALSE,0,NA,2021-04-01 18:39:36,FALSE,NA,"1377692137609965570",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SEAI_ie",5,TRUE,FALSE,NA,NA
"288","RT @ecologicalbuild: We have a fantastic host of guest speakers lined up to discuss #nZEB in a series of short, informative presentations.…",FALSE,0,NA,2021-04-01 18:22:49,FALSE,NA,"1377687913832574976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CIATIreland",5,TRUE,FALSE,NA,NA
"289","RT @HorizonEuropeIE: Full recording of Irish Launch of Horizon Europe on our site with all materials https://t.co/z7ftGLG1nj or opt for the…",FALSE,0,NA,2021-04-01 18:07:44,FALSE,NA,"1377684116305510402",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EI_Innovation",18,TRUE,FALSE,NA,NA
"290","RT @CareersPortal: New CAO Courses For 2021: STEM, Environment and Construction

Discover more than 40 brand new degree options across a di…",FALSE,0,NA,2021-04-01 17:51:22,FALSE,NA,"1377679997394153482",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CNMCareers",18,TRUE,FALSE,NA,NA
"291","RT @HorizonEuropeIE: Full recording of Irish Launch of Horizon Europe on our site with all materials https://t.co/z7ftGLG1nj or opt for the…",FALSE,0,NA,2021-04-01 17:48:13,FALSE,NA,"1377679206344224773",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","norfireland",18,TRUE,FALSE,NA,NA
"292","RT @HorizonEuropeIE: Full recording of Irish Launch of Horizon Europe on our site with all materials https://t.co/z7ftGLG1nj or opt for the…",FALSE,0,NA,2021-04-01 17:46:03,FALSE,NA,"1377678660958883853",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katya_mcdonagh",18,TRUE,FALSE,NA,NA
"293","RT @CareersPortal: New CAO Courses For 2021: STEM, Environment and Construction

Discover more than 40 brand new degree options across a di…",FALSE,0,NA,2021-04-01 17:29:53,FALSE,NA,"1377674591695429639",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","psnguidance",18,TRUE,FALSE,NA,NA
"294","RT @SEAI_ie: Ireland's leading business to business sustainable event, the SEAI Energy Show is back! Join us for a virtual 2 Day event on W…",FALSE,0,NA,2021-04-01 16:44:27,FALSE,NA,"1377663157842366465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IamColdBear",5,TRUE,FALSE,NA,NA
"295","RT @HorizonEuropeIE: Full recording of Irish Launch of Horizon Europe on our site with all materials https://t.co/z7ftGLG1nj or opt for the…",FALSE,0,NA,2021-04-01 16:29:06,FALSE,NA,"1377659296683585541",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CVRIDublin",18,TRUE,FALSE,NA,NA
"296","RT @SEAI_ie: Ireland's leading business to business sustainable event, the SEAI Energy Show is back! Join us for a virtual 2 Day event on W…",FALSE,0,NA,2021-04-01 16:23:25,FALSE,NA,"1377657864236503046",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cormacmacmahon",5,TRUE,FALSE,NA,NA
"297","RT @SEAI_ie: Ireland's leading business to business sustainable event, the SEAI Energy Show is back! Join us for a free Virtual 2 Day Event…",FALSE,0,NA,2021-04-01 16:18:15,FALSE,NA,"1377656564073512964",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","castlepollardl1",6,TRUE,FALSE,NA,NA
"298","RT @3CEAgency: The second call for the #EUCF initiative has now opened. To help prepare Irish Local Authorities, Siona Daly, acting CEO of…",FALSE,0,NA,2021-04-01 16:07:35,FALSE,NA,"1377653882084589575",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SEAI_ie",3,TRUE,FALSE,NA,NA
"299","We have just added a new Energy Hub to our website. Here wou will be able to explore the best of our energy content… https://t.co/7ghcPyM7JU",FALSE,5,NA,2021-04-01 16:04:01,TRUE,NA,"1377652982297337867",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SEAI_ie",0,FALSE,FALSE,NA,NA
"300","RT @3CEAgency: The second call for the #EUCF initiative has now opened. To help prepare Irish Local Authorities, Siona Daly, acting CEO of…",FALSE,0,NA,2021-04-01 15:54:11,FALSE,NA,"1377650509021069314",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tippenergy",3,TRUE,FALSE,NA,NA
